IDpol,ClaimNb,ds,Exposure,y,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
80912,0,12/05/2025,0.22,C,7,10,46,50,B1,Regular,254,R41
80913,0,08/07/2025,0.42,C,7,10,46,50,B1,Regular,254,R41
80914,1,16/04/2025,1,C,6,6,53,50,B2,Diesel,183,R41
80916,0,06/05/2025,1,C,4,5,54,54,B6,Regular,478,R41
80918,0,03/07/2025,0.55,D,5,15,39,51,B2,Regular,1601,R41
80919,0,25/04/2025,0.44,D,7,4,39,50,B6,Regular,1601,R41
80921,0,20/06/2025,1,D,6,3,27,68,B2,Diesel,776,R41
80923,0,10/02/2025,1,D,7,1,54,50,B1,Regular,1601,R41
80925,0,22/02/2025,0.07,D,6,8,34,51,B6,Diesel,1601,R41
80926,0,25/06/2025,0.92,D,7,0,34,50,B12,Regular,1601,R41
80928,0,12/05/2025,0.37,C,7,4,53,50,B12,Regular,434,R41
80929,0,26/05/2025,0.62,C,6,0,53,50,B12,Diesel,434,R41
80931,0,13/05/2025,1,D,6,1,31,52,B5,Diesel,1601,R41
80934,0,22/05/2025,1,D,7,9,58,50,B13,Diesel,776,R41
80937,0,17/07/2025,1,D,7,9,29,106,B1,Regular,1601,R41
80939,0,22/04/2025,0.11,D,4,6,68,55,B2,Regular,1601,R41
80940,0,02/07/2025,0.88,D,4,6,68,50,B2,Regular,1601,R41
80942,0,29/08/2025,1,C,7,11,48,50,B1,Regular,142,R41
80945,0,25/07/2025,0.23,D,7,14,48,50,B2,Regular,1601,R41
80946,0,27/03/2025,1,C,5,1,24,64,B5,Regular,183,R41
80948,0,22/04/2025,1,C,5,7,48,50,B5,Diesel,166,R41
80950,0,09/12/2024,1,C,4,17,49,50,B5,Regular,305,R41
80952,0,22/07/2025,1,C,5,13,49,50,B3,Diesel,305,R41
80954,0,25/03/2025,0.24,C,6,1,37,60,B4,Regular,415,R41
80955,0,05/03/2025,0.75,C,6,1,37,50,B4,Regular,415,R41
80957,0,30/12/2024,1,C,6,1,54,50,B2,Regular,208,R41
80959,0,16/12/2024,1,D,7,8,46,50,B5,Diesel,776,R41
80961,0,05/05/2025,1,D,4,9,35,55,B2,Regular,586,R41
80964,0,28/04/2025,1,D,9,15,34,50,B1,Regular,586,R41
80966,0,22/08/2025,1,D,7,16,64,50,B10,Diesel,1601,R41
80969,0,26/03/2025,0.95,C,4,8,27,80,B2,Regular,166,R41
80970,0,03/01/2025,1,D,7,7,73,50,B2,Regular,1601,R41
80972,1,12/06/2025,1,D,4,10,53,55,B2,Regular,1002,R41
80974,0,23/05/2025,1,D,7,5,73,50,B5,Regular,776,R41
80976,0,03/06/2025,0.74,C,8,13,28,72,B5,Regular,126,R24
80977,0,26/11/2024,1,C,6,10,59,69,B2,Diesel,126,R24
80980,0,10/02/2025,1,A,9,9,50,50,B14,Regular,26,R24
80982,0,13/03/2025,1,C,4,10,59,50,B2,Regular,126,R24
80984,0,11/04/2025,0.71,C,11,4,50,50,B1,Diesel,222,R24
80985,0,03/07/2025,0.04,C,7,11,44,51,B1,Regular,149,R24
80986,0,07/11/2024,0.11,C,7,11,44,51,B1,Regular,149,R24
80987,0,17/06/2025,0.29,C,7,11,44,51,B1,Regular,149,R24
80988,0,10/12/2024,0.81,D,7,4,48,50,B1,Regular,578,R11
80989,0,29/05/2025,0.18,D,5,3,48,50,B1,Diesel,578,R11
80991,0,13/06/2025,0.81,A,5,14,26,118,B2,Regular,42,R24
80992,0,26/06/2025,0.18,A,6,8,26,118,B1,Diesel,42,R24
80994,0,19/08/2025,1,C,7,25,23,85,B1,Regular,170,R24
80997,0,21/03/2025,1,A,4,15,33,72,B2,Regular,16,R24
81000,0,30/04/2025,0.28,B,7,11,26,80,B1,Regular,60,R24
81001,0,21/04/2025,1,A,6,8,24,54,B1,Diesel,16,R24
81003,0,26/05/2025,1,C,7,14,43,50,B1,Regular,222,R24
81005,0,17/06/2025,0.79,C,7,8,72,50,B2,Diesel,222,R24
81006,0,19/07/2025,1,C,5,12,57,50,B2,Diesel,432,R24
81008,0,21/08/2025,1,C,4,10,44,50,B1,Regular,222,R24
81010,0,13/05/2025,1,B,4,10,37,68,B1,Regular,60,R24
81012,0,21/07/2025,0.78,C,5,13,24,90,B2,Regular,222,R24
81014,0,09/06/2025,0.2,C,7,14,43,50,B1,Regular,222,R24
81015,0,10/06/2025,0.1,C,7,0,43,50,B1,Regular,222,R24
81016,0,08/08/2025,0.5,C,7,0,43,50,B1,Regular,222,R24
81018,0,24/04/2025,1,C,5,2,36,50,B2,Diesel,159,R72
81020,0,16/06/2025,1,D,6,2,66,50,B2,Diesel,1313,R24
81022,0,23/06/2025,0.69,A,7,6,35,50,B1,Regular,29,R24
81023,0,05/06/2025,0.02,A,7,99,35,50,B1,Regular,29,R24
81024,0,29/10/2024,0.04,A,6,5,35,50,B2,Diesel,29,R24
81025,0,09/04/2025,0.07,A,6,5,35,50,B2,Diesel,29,R24
81028,0,07/04/2025,1,C,4,12,72,50,B2,Regular,222,R24
81031,0,24/03/2025,1,B,6,3,61,50,B1,Diesel,60,R24
81033,0,16/06/2025,1,C,4,14,57,50,B2,Regular,432,R24
81035,0,18/06/2025,1,B,9,12,52,50,B2,Regular,60,R24
81037,0,18/08/2025,1,C,7,9,59,50,B2,Regular,126,R24
81039,0,12/05/2025,0.15,C,4,10,39,90,B6,Regular,222,R24
81040,0,21/05/2025,0.16,C,8,1,38,50,B6,Diesel,126,R24
81041,0,21/05/2025,0.8,C,8,1,38,50,B6,Diesel,126,R24
81042,0,31/01/2025,0.03,C,8,1,38,50,B6,Diesel,126,R24
81044,0,13/06/2025,1,C,6,7,30,68,B1,Diesel,222,R24
81046,0,22/07/2025,0.12,A,4,17,19,50,B1,Regular,16,R24
81047,1,08/07/2025,0.87,A,4,17,19,76,B1,Regular,16,R24
81049,0,12/06/2025,1,A,7,8,39,50,B1,Diesel,18,R91
81051,0,27/03/2025,0.55,C,7,12,29,85,B14,Regular,147,R24
81052,0,12/03/2025,0.31,C,7,11,29,85,B1,Regular,147,R24
81053,0,07/03/2025,0.12,C,7,11,29,80,B1,Regular,147,R24
81055,0,26/05/2025,0.19,C,5,1,28,76,B5,Diesel,222,R24
81056,0,07/07/2025,0.8,C,5,1,28,95,B5,Diesel,222,R24
81059,0,12/06/2025,0.04,A,6,11,60,50,B13,Regular,37,R24
81060,0,09/07/2025,0.62,A,6,11,60,50,B13,Regular,37,R24
81061,0,12/04/2025,0.24,D,4,11,48,50,B2,Regular,578,R11
81062,0,17/06/2025,0.5,D,4,11,48,50,B2,Regular,578,R11
81063,0,11/04/2025,0.25,D,4,11,48,50,B2,Regular,578,R11
81065,0,29/04/2025,0.02,C,7,1,42,54,B1,Regular,222,R24
81066,0,14/11/2024,0.97,C,7,1,42,50,B1,Regular,222,R24
81068,0,27/12/2024,0.28,C,7,3,25,80,B2,Regular,222,R24
81069,0,21/03/2025,0.45,C,7,3,25,80,B2,Regular,222,R24
81070,0,06/08/2025,0.03,C,6,2,25,80,B2,Diesel,222,R24
81071,0,27/05/2025,1,D,8,14,44,50,B2,Diesel,820,R41
81073,0,14/07/2025,0.3,E,6,2,33,57,B2,Diesel,5539,R11
81074,0,30/01/2025,0.69,E,6,2,33,51,B2,Diesel,5539,R11
81076,0,03/07/2025,0.28,C,5,4,22,90,B5,Diesel,126,R24
81077,0,27/05/2025,0.02,C,5,4,22,90,B5,Diesel,126,R24
81078,0,28/05/2025,0.68,C,5,4,22,85,B5,Diesel,126,R24
81080,0,15/07/2025,0.05,C,5,0,33,50,B2,Regular,222,R24
81082,0,21/07/2025,0.23,C,9,14,38,50,B2,Regular,126,R24
81083,0,23/05/2025,0.76,C,9,14,38,50,B2,Regular,126,R24
81085,0,09/04/2025,1,C,4,10,23,64,B4,Regular,170,R24
81087,0,20/02/2025,0.37,C,14,9,31,60,B11,Regular,222,R24
81088,0,18/07/2025,0.62,C,14,9,31,60,B11,Regular,222,R24
81091,0,22/11/2024,0.46,C,7,8,35,50,B2,Diesel,222,R24
81092,0,04/07/2025,0.53,C,7,8,35,50,B2,Diesel,222,R24
81097,0,28/04/2025,1,A,10,12,70,50,B12,Diesel,15,R24
81099,0,06/01/2025,1,C,5,14,35,50,B3,Diesel,222,R24
81102,1,06/02/2025,1,C,7,8,37,58,B2,Regular,222,R24
81105,0,08/02/2025,0.11,C,5,4,34,76,B2,Regular,222,R24
81106,0,07/06/2025,0.88,C,4,9,34,68,B2,Regular,222,R24
81108,0,04/08/2025,0.6,C,11,28,81,50,B3,Regular,222,R24
81109,0,09/06/2025,0.39,C,11,28,81,50,B3,Regular,222,R24
81111,0,27/02/2025,1,A,6,4,25,68,B6,Regular,16,R24
81113,0,25/11/2024,1,A,8,1,35,68,B2,Regular,16,R24
81117,0,11/08/2025,0.08,C,7,8,32,60,B6,Diesel,211,R72
81118,0,07/04/2025,1,C,6,11,67,50,B1,Regular,222,R24
81120,0,29/07/2025,0.28,B,8,11,24,90,B2,Regular,84,R24
81121,0,29/08/2025,0.04,B,8,11,24,90,B2,Regular,84,R24
81122,0,27/05/2025,0.36,B,9,10,24,85,B2,Regular,84,R24
81123,0,10/04/2025,0.3,B,9,10,24,80,B2,Regular,84,R24
81125,0,10/03/2025,0.51,D,9,11,26,80,B2,Regular,1313,R24
81126,0,23/04/2025,0.04,D,7,2,26,80,B13,Regular,1313,R24
81127,0,30/09/2024,0.13,D,7,2,26,76,B13,Regular,1313,R24
81128,0,14/02/2025,0.29,D,7,2,26,72,B13,Regular,1313,R24
81130,0,17/12/2024,1,C,4,12,67,50,B6,Regular,222,R24
81132,0,29/04/2025,0.77,C,6,4,81,50,B1,Regular,222,R24
81133,0,06/12/2024,0.22,C,6,4,81,50,B1,Regular,222,R24
81135,0,31/12/2024,1,C,7,1,54,50,B2,Diesel,126,R24
81137,1,17/12/2024,1,F,5,5,24,125,B1,Regular,27000,R11
81139,0,07/07/2025,0.05,C,5,8,27,76,B5,Diesel,222,R24
81140,0,29/04/2025,0.21,C,7,14,27,76,B2,Regular,222,R24
81141,0,14/04/2025,0.06,C,6,12,27,76,B2,Diesel,222,R24
81142,0,29/08/2025,0.31,C,6,12,27,76,B2,Diesel,222,R24
81143,0,21/04/2025,0.02,C,4,8,27,76,B2,Diesel,222,R24
81144,0,15/04/2025,0.33,C,6,9,27,72,B1,Diesel,222,R24
81146,0,27/08/2025,0.15,C,9,15,39,51,B1,Regular,126,R24
81147,0,15/03/2025,1,D,4,14,44,50,B2,Regular,820,R41
81150,0,21/07/2025,0.54,C,5,2,33,100,B5,Diesel,222,R24
81151,0,18/06/2025,0.2,B,4,16,41,51,B2,Regular,60,R24
81152,0,22/04/2025,0.1,B,4,13,41,50,B5,Diesel,60,R24
81154,0,21/04/2025,0.28,C,7,15,23,100,B1,Regular,222,R24
81155,0,21/07/2025,1,B,6,3,26,60,B1,Diesel,60,R24
81157,0,10/06/2025,0.01,C,5,9,30,76,B2,Diesel,222,R24
81158,1,08/08/2025,0.57,C,5,9,30,76,B2,Diesel,222,R24
81160,0,22/04/2025,0.04,C,6,9,27,76,B2,Diesel,222,R24
81161,0,11/07/2025,0.01,C,9,3,39,50,B1,Regular,222,R24
81162,0,01/02/2025,0.96,C,9,3,39,50,B1,Regular,222,R24
81163,0,09/05/2025,0.02,C,9,3,39,50,B1,Regular,222,R24
81166,0,12/08/2025,1,C,4,14,42,61,B1,Regular,251,R25
81171,0,02/07/2025,1,C,7,3,66,50,B1,Diesel,139,R24
81173,0,22/05/2025,0.58,C,6,2,66,50,B13,Diesel,139,R24
81174,0,10/04/2025,0.64,A,7,8,28,85,B1,Diesel,37,R24
81175,0,22/07/2025,0.3,A,7,14,28,80,B11,Diesel,37,R24
81177,0,30/07/2025,0.06,A,4,15,33,76,B1,Regular,16,R24
81178,1,11/03/2025,0.005464481,A,4,15,33,76,B1,Regular,16,R24
81179,0,22/04/2025,0.08,D,7,12,29,68,B1,Regular,1313,R24
81180,0,02/06/2025,0.83,D,7,12,29,57,B1,Regular,1313,R24
81182,0,05/03/2025,0.91,A,7,12,19,85,B2,Regular,26,R24
81184,0,27/01/2025,0.74,C,4,17,24,118,B1,Regular,126,R24
81185,0,24/07/2025,0.1,C,6,5,24,100,B3,Regular,126,R24
81189,0,24/07/2025,0.005464481,A,4,9,35,50,B2,Regular,42,R24
81190,0,28/11/2024,0.69,A,4,9,35,50,B2,Regular,42,R24
81192,0,26/03/2025,0.06,B,6,12,19,100,B2,Regular,60,R24
81193,0,07/04/2025,0.05,B,7,10,19,90,B2,Regular,60,R24
81195,0,06/06/2025,0.78,C,4,9,33,50,B1,Regular,222,R24
81197,0,22/01/2025,0.77,C,7,2,39,50,B1,Diesel,222,R24
81200,0,01/04/2025,0.03,A,5,1,25,80,B1,Diesel,21,R24
81201,0,04/12/2024,0.72,A,5,1,25,72,B1,Diesel,21,R24
81203,0,27/02/2025,0.42,D,8,18,21,90,B11,Regular,533,R93
81204,0,18/12/2024,0.33,D,4,5,21,85,B1,Regular,533,R93
81206,0,11/08/2025,0.51,C,6,6,33,50,B2,Diesel,222,R24
81207,0,23/01/2025,0.73,B,5,2,24,68,B3,Diesel,67,R24
81209,0,27/05/2025,0.71,C,5,7,20,100,B1,Regular,222,R24
81211,0,28/04/2025,0.45,C,6,1,62,50,B2,Diesel,126,R24
81212,0,09/04/2025,0.24,C,6,1,62,50,B2,Diesel,126,R24
81214,0,12/06/2025,0.11,C,9,10,25,72,B1,Regular,222,R24
81222,1,20/02/2025,0.26,C,7,10,25,72,B1,Diesel,222,R24
81223,0,09/05/2025,0.14,C,7,8,25,72,B1,Diesel,222,R24
81224,1,15/07/2025,0.15,C,5,7,25,72,B5,Diesel,222,R24
81230,0,13/02/2025,0.22,C,9,8,28,76,B1,Regular,222,R24
81231,0,19/02/2025,0.64,C,5,4,49,58,B5,Diesel,222,R24
81233,0,27/03/2025,0.05,A,6,9,26,80,B1,Diesel,25,R24
81234,0,03/03/2025,0.58,A,6,9,26,72,B1,Diesel,25,R24
81236,0,23/06/2025,0.63,B,7,30,36,50,B10,Diesel,60,R24
81238,0,05/05/2025,0.61,B,8,11,24,90,B2,Regular,84,R24
81239,0,30/06/2025,0.19,C,6,4,33,57,B1,Diesel,222,R24
81240,0,18/12/2024,0.25,C,8,16,36,50,B1,Diesel,159,R72
81241,0,09/05/2025,0.04,C,8,16,36,50,B1,Diesel,159,R72
81244,0,07/08/2025,0.58,E,7,2,45,50,B1,Regular,4116,R24
81246,0,03/06/2025,0.43,D,7,11,38,100,B5,Regular,1313,R24
81247,0,04/08/2025,0.1,D,7,18,38,100,B2,Regular,1313,R24
81248,0,14/07/2025,0.03,D,7,11,38,95,B5,Regular,1313,R24
81250,0,20/05/2025,0.5,A,4,18,70,50,B2,Regular,21,R24
81251,0,11/03/2025,0.06,A,4,16,70,50,B2,Regular,21,R24
81253,0,26/11/2024,0.54,A,6,3,71,50,B5,Diesel,15,R24
81255,0,07/05/2025,0.18,C,5,3,26,80,B3,Diesel,222,R24
81256,0,17/02/2025,0.33,C,5,3,26,76,B3,Diesel,222,R24
81258,0,30/01/2025,0.48,B,8,15,40,57,B14,Diesel,60,R24
81260,0,19/08/2025,0.23,A,9,11,30,68,B1,Regular,10,R91
81261,0,10/06/2025,0.23,A,9,11,30,64,B1,Regular,10,R91
81263,0,11/07/2025,0.3,B,5,7,53,50,B3,Diesel,60,R24
81264,0,14/02/2025,0.14,B,5,7,53,50,B3,Diesel,60,R24
81266,0,18/07/2025,0.17,C,5,0,55,57,B2,Diesel,222,R24
81267,0,12/12/2024,0.26,C,5,0,55,50,B2,Diesel,222,R24
81269,0,16/12/2024,0.37,B,4,15,53,50,B6,Regular,60,R24
81270,0,03/06/2025,0.39,C,6,14,60,50,B12,Regular,126,R24
81272,0,14/08/2025,0.36,C,4,13,44,68,B2,Regular,222,R24
81276,0,06/08/2025,0.02,C,6,7,27,76,B2,Diesel,222,R24
81277,0,12/08/2025,0.33,C,11,9,27,76,B1,Regular,222,R24
81279,0,22/11/2024,0.33,F,11,3,52,55,B2,Regular,27000,R11
81281,0,11/12/2024,0.04,A,7,6,47,50,B1,Regular,42,R24
81282,0,23/05/2025,0.29,A,7,6,47,50,B1,Regular,42,R24
81284,0,08/04/2025,0.32,C,5,9,31,60,B5,Diesel,222,R24
81288,0,15/04/2025,0.22,C,6,3,50,85,B13,Diesel,222,R24
81289,0,24/06/2025,0.08,C,6,3,50,80,B13,Diesel,222,R24
81292,0,19/02/2025,0.3,C,4,12,66,50,B5,Regular,139,R24
81294,0,07/04/2025,0.29,A,7,12,49,50,B5,Regular,21,R24
81298,0,30/12/2024,0.25,A,7,12,57,50,B2,Diesel,17,R24
81300,0,11/06/2025,0.59,C,9,11,50,50,B1,Regular,182,R24
81302,0,04/07/2025,0.58,D,6,2,22,72,B3,Regular,530,R24
81304,0,21/04/2025,0.5,C,8,11,35,50,B1,Regular,270,R24
81306,0,06/01/2025,0.24,C,9,14,66,85,B1,Regular,156,R24
81307,0,29/04/2025,0.5,A,7,0,47,50,B3,Regular,45,R24
81309,0,19/05/2025,0.5,E,5,3,68,50,B6,Regular,3866,R24
81311,0,02/09/2025,0.5,D,4,11,44,57,B1,Regular,530,R24
81314,0,17/06/2025,0.45,C,5,14,43,50,B1,Regular,280,R24
81316,0,11/08/2025,0.02,E,7,2,59,112,B1,Diesel,3866,R24
81317,0,29/07/2025,0.01,E,8,19,58,50,B1,Diesel,3866,R24
81318,0,14/08/2025,0.05,D,6,9,63,50,B1,Diesel,1398,R24
81319,0,06/08/2025,0.2,D,6,9,63,50,B1,Diesel,1398,R24
81321,0,12/08/2025,0.24,D,4,10,51,50,B4,Regular,1064,R24
81323,0,22/11/2024,0.23,A,7,17,39,50,B2,Regular,18,R24
81325,0,11/12/2024,0.21,E,4,7,36,51,B1,Regular,3866,R24
81327,0,23/05/2025,0.14,E,10,6,50,50,B1,Regular,3866,R24
81329,0,08/04/2025,0.05,C,9,1,37,50,B4,Diesel,119,R24
81375,0,15/04/2025,1,C,7,13,43,70,B2,Regular,398,R53
81377,0,24/06/2025,1,B,7,11,41,50,B2,Diesel,52,R53
81379,0,19/02/2025,1,D,5,2,24,80,B3,Regular,634,R53
81381,0,07/04/2025,1,A,7,5,33,50,B1,Diesel,50,R53
81383,0,30/12/2024,1,A,6,4,22,80,B2,Diesel,50,R53
81385,0,11/06/2025,1,D,5,14,54,50,B5,Regular,634,R53
81387,1,04/07/2025,1,C,4,11,41,76,B1,Regular,206,R53
81389,0,21/04/2025,0.18,C,7,8,24,85,B2,Diesel,104,R53
81390,0,06/01/2025,0.81,C,7,8,24,72,B2,Diesel,104,R53
81392,0,29/04/2025,1,B,4,2,26,68,B1,Regular,99,R53
81394,0,19/05/2025,0.78,E,5,6,33,90,B1,Regular,3021,R53
81395,0,02/09/2025,1,B,5,8,41,50,B4,Diesel,52,R53
81397,0,17/06/2025,0.84,D,4,2,64,50,B1,Regular,634,R53
81398,0,11/08/2025,0.15,D,4,2,64,50,B1,Regular,634,R53
81401,0,29/07/2025,1,C,4,6,32,50,B2,Regular,347,R53
81403,0,14/08/2025,1,B,7,10,32,51,B2,Regular,70,R53
81405,0,06/08/2025,0.21,B,6,6,49,75,B1,Diesel,70,R53
81406,0,12/08/2025,0.78,B,6,6,49,71,B1,Diesel,70,R53
81410,0,22/11/2024,0.87,D,7,13,58,118,B2,Regular,634,R53
81411,0,11/12/2024,0.97,C,4,10,44,55,B1,Regular,206,R53
81413,0,23/05/2025,1,A,5,2,53,50,B4,Regular,50,R53
81415,0,08/04/2025,0.89,B,6,5,33,54,B3,Diesel,98,R53
81416,0,15/04/2025,0.1,B,6,5,33,50,B3,Diesel,98,R53
81418,0,24/06/2025,0.56,F,6,11,25,95,B1,Regular,22669,R11
81419,0,19/02/2025,0.66,D,7,5,33,90,B2,Diesel,634,R53
81420,0,07/04/2025,0.28,D,7,3,33,85,B2,Diesel,634,R53
81421,0,30/12/2024,0.05,D,7,3,33,76,B2,Diesel,634,R53
81423,0,11/06/2025,1,B,6,2,36,50,B2,Diesel,65,R53
81425,0,04/07/2025,1,B,4,7,22,80,B4,Regular,54,R53
81427,0,21/04/2025,0.04,D,7,2,36,85,B5,Regular,634,R53
81428,0,06/01/2025,1,B,6,3,63,50,B5,Diesel,50,R53
81430,0,29/04/2025,1,A,4,6,22,50,B2,Diesel,50,R53
81432,0,19/05/2025,1,D,6,4,32,50,B3,Diesel,747,R53
81434,0,02/09/2025,1,A,7,5,39,50,B1,Diesel,30,R53
81436,0,17/06/2025,1,A,5,15,39,50,B1,Diesel,30,R53
81438,0,11/08/2025,1,C,7,3,37,51,B2,Diesel,206,R53
81440,0,29/07/2025,1,A,5,1,48,62,B2,Regular,50,R53
81442,0,14/08/2025,1,A,6,6,34,50,B2,Diesel,50,R53
81446,0,06/08/2025,0.44,D,6,6,28,100,B3,Diesel,634,R53
81447,0,12/08/2025,0.55,D,6,6,28,95,B3,Diesel,634,R53
81449,0,22/11/2024,0.02,D,6,13,43,50,B3,Regular,634,R53
81450,0,11/12/2024,0.54,D,6,13,43,50,B3,Regular,634,R53
81451,0,23/05/2025,1,D,7,4,68,50,B1,Diesel,837,R53
81454,1,08/04/2025,1,A,5,7,52,66,B2,Diesel,32,R53
81456,0,15/04/2025,1,D,7,15,51,50,B2,Diesel,634,R53
81459,0,24/06/2025,1,E,4,10,23,112,B2,Regular,3991,R21
81461,0,19/02/2025,1,E,6,5,37,50,B3,Regular,3021,R53
81463,0,07/04/2025,1,D,6,5,20,50,B1,Diesel,634,R53
81465,0,30/12/2024,0.16,A,5,15,43,50,B1,Diesel,32,R52
81466,0,11/06/2025,0.33,A,7,9,43,50,B2,Regular,32,R52
81467,0,04/07/2025,0.49,A,8,3,43,50,B2,Diesel,32,R52
81470,0,21/04/2025,1,C,10,6,50,52,B11,Diesel,461,R53
81472,0,06/01/2025,1,A,6,12,48,51,B2,Regular,50,R53
81474,0,29/04/2025,0.11,A,7,15,24,76,B2,Diesel,50,R53
81475,0,19/05/2025,1,D,6,3,57,50,B5,Diesel,634,R53
81477,0,02/09/2025,1,C,5,4,56,80,B1,Regular,197,R93
81479,0,17/06/2025,1,A,5,16,54,60,B3,Regular,6,R94
81482,0,11/08/2025,1,C,7,6,60,50,B1,Regular,146,R53
81484,0,29/07/2025,0.37,D,4,11,29,85,B14,Regular,634,R53
81485,0,14/08/2025,1,B,7,6,46,50,B2,Diesel,70,R53
81487,0,06/08/2025,1,D,5,11,66,50,B2,Regular,837,R53
81489,0,12/08/2025,0.58,A,6,13,26,80,B2,Diesel,37,R53
81490,0,22/11/2024,0.11,A,6,13,26,80,B2,Diesel,37,R53
81491,0,11/12/2024,0.3,A,7,8,26,68,B2,Diesel,37,R53
81493,0,23/05/2025,1,D,5,1,52,72,B2,Regular,747,R53
81495,0,08/04/2025,1,A,6,11,55,50,B3,Diesel,50,R53
81497,0,15/04/2025,1,A,6,1,36,72,B1,Regular,32,R53
81499,0,24/06/2025,1,F,4,7,45,77,B2,Diesel,16291,R11
81501,0,19/02/2025,1,D,10,14,27,112,B5,Diesel,837,R53
81503,0,07/04/2025,1,E,10,5,43,50,B5,Diesel,3386,R53
81505,0,30/12/2024,1,E,4,12,34,85,B2,Regular,4087,R53
81507,0,11/06/2025,0.83,C,6,9,33,57,B1,Diesel,174,R53
81508,0,04/07/2025,0.16,C,4,14,33,54,B2,Regular,174,R53
81512,0,21/04/2025,1,B,7,4,47,50,B2,Diesel,52,R53
81514,0,06/01/2025,1,B,5,5,31,85,B1,Regular,54,R53
81517,0,29/04/2025,1,D,9,10,31,80,B1,Regular,837,R53
81519,0,19/05/2025,0.14,B,7,9,56,64,B2,Diesel,54,R53
81520,0,02/09/2025,0.85,B,8,3,56,67,B2,Diesel,54,R53
81522,0,17/06/2025,1,C,8,16,46,57,B5,Regular,251,R93
81525,0,11/08/2025,1,A,6,5,29,64,B2,Diesel,30,R53
81527,0,29/07/2025,1,B,5,10,36,51,B2,Diesel,91,R53
81529,0,14/08/2025,1,B,6,2,53,86,B2,Diesel,54,R53
81531,0,06/08/2025,1,D,6,1,46,50,B2,Diesel,634,R53
81534,1,12/08/2025,1,C,7,5,30,80,B1,Diesel,146,R53
81536,0,22/11/2024,0.66,A,10,17,57,74,B6,Diesel,44,R54
81537,1,11/12/2024,1,D,4,1,60,64,B12,Regular,634,R53
81539,0,23/05/2025,1,C,9,11,48,76,B1,Regular,131,R53
81541,0,08/04/2025,1,A,4,12,51,50,B2,Regular,50,R53
81543,1,15/04/2025,0.92,C,8,9,64,62,B1,Diesel,108,R53
81544,0,24/06/2025,1,B,5,9,52,50,B3,Regular,54,R53
81546,0,19/02/2025,0.99,B,10,1,31,68,B3,Diesel,54,R53
81548,0,07/04/2025,0.8,D,4,25,50,69,B1,Regular,634,R53
81549,0,30/12/2024,1,C,7,9,38,59,B5,Regular,302,R53
81551,0,11/06/2025,1,C,6,13,56,50,B12,Regular,206,R93
81553,0,04/07/2025,0.31,D,6,10,54,52,B2,Diesel,634,R53
81554,0,21/04/2025,0.68,D,6,3,54,72,B2,Diesel,634,R53
81556,0,06/01/2025,1,C,7,6,35,85,B1,Regular,171,R53
81558,0,29/04/2025,1,D,6,11,52,50,B1,Diesel,634,R53
81560,0,19/05/2025,0.72,D,4,10,50,50,B1,Regular,747,R53
81561,0,02/09/2025,0.00273224,D,4,10,50,50,B1,Regular,747,R53
81563,0,17/06/2025,0.12,B,5,16,61,50,B2,Regular,70,R53
81564,1,11/08/2025,1,C,6,1,40,50,B5,Diesel,133,R53
81566,0,29/07/2025,1,A,7,4,26,54,B1,Regular,37,R53
81568,0,14/08/2025,1,D,6,4,32,54,B2,Diesel,634,R53
81570,0,06/08/2025,1,B,15,14,50,50,B1,Regular,94,R53
81573,0,12/08/2025,0.12,D,8,18,36,50,B1,Regular,634,R53
81574,0,22/11/2024,0.81,D,6,18,48,50,B2,Regular,634,R53
81575,0,11/12/2024,0.18,D,6,18,48,50,B2,Regular,634,R53
81577,0,23/05/2025,0.12,D,5,20,26,80,B2,Regular,634,R53
81578,0,08/04/2025,1,B,6,15,66,50,B1,Diesel,52,R53
81580,0,15/04/2025,0.76,D,9,13,39,95,B2,Regular,634,R53
81581,0,24/06/2025,1,B,5,10,41,85,B3,Diesel,52,R53
81583,0,19/02/2025,1,C,5,1,29,68,B3,Regular,159,R53
81585,0,07/04/2025,1,D,6,3,55,60,B2,Diesel,837,R53
81587,0,30/12/2024,1,A,6,2,46,50,B1,Diesel,50,R53
81589,0,11/06/2025,1,B,5,5,61,50,B13,Diesel,70,R53
81591,0,04/07/2025,0.91,B,5,14,66,50,B2,Regular,52,R53
81592,0,21/04/2025,0.08,B,7,13,66,50,B3,Regular,52,R53
81595,0,06/01/2025,1,D,7,1,45,76,B11,Diesel,634,R53
81597,0,29/04/2025,1,D,5,4,22,80,B4,Diesel,634,R53
81599,0,19/05/2025,1,A,7,7,55,50,B1,Diesel,50,R53
81601,0,02/09/2025,0.09,B,6,8,33,90,B3,Regular,91,R53
81602,0,17/06/2025,1,D,5,1,45,54,B2,Regular,634,R53
81604,0,11/08/2025,1,D,4,4,26,68,B11,Diesel,747,R53
81606,0,29/07/2025,0.15,C,8,2,35,57,B6,Diesel,436,R53
81607,0,14/08/2025,0.72,C,8,2,35,54,B6,Diesel,436,R53
81608,0,06/08/2025,1,B,4,17,30,60,B1,Regular,58,R53
81610,0,12/08/2025,1,B,7,12,40,54,B2,Regular,98,R53
81612,0,22/11/2024,0.4,A,5,8,65,50,B5,Diesel,44,R24
81613,0,11/12/2024,0.59,A,5,0,65,50,B5,Diesel,44,R24
81615,0,23/05/2025,1,A,8,26,63,50,B2,Regular,16,R24
